VehicleNumber,Lines,Lat,Lon,Time
3622,31,52.182503,21.002174,2025-01-20 21:04:21
3626,33,52.276634,20.936583,2025-01-20 21:04:19
3627,18,52.248478,20.999075,2025-01-20 21:04:17
3628,2,52.29224,20.92988,2025-01-20 21:04:22
3631,18,52.29066,21.002188,2025-01-20 21:04:22
3637,24,52.239044,21.055782,2025-01-20 21:04:20
3640,11,52.233883,20.972986,2025-01-20 21:04:19
3643,11,52.224434,20.931557,2025-01-20 21:04:18
3644,11,52.232903,20.973078,2025-01-20 21:04:21
3645,11,52.209557,21.02556,2025-01-20 21:04:18
3646,11,52.22883,20.97096,2025-01-20 21:04:21
3647,23,52.260178,20.924803,2025-01-20 21:04:22
3649,17,52.202057,21.000275,2025-01-20 21:04:19
3802,27,52.27263,20.971663,2025-01-20 21:04:22
3804,20,52.290524,21.002045,2025-01-20 21:04:18
3805,20,52.24327,20.997786,2025-01-20 21:04:20
3806,27,52.25899,20.981089,2025-01-20 21:04:17
3808,13,52.233517,20.97318,2025-01-20 21:04:22
3809,20,52.23194,20.972065,2025-01-20 21:04:22
3810,27,52.23197,20.972631,2025-01-20 21:04:18
3812,20,52.231823,20.971792,2025-01-20 21:04:22
3813,27,52.22685,20.945148,2025-01-20 21:04:20
3815,13,52.256084,21.0554,2025-01-20 21:04:21
3816,20,52.29035,21.002258,2025-01-20 21:04:17
3817,27,52.23248,20.971441,2025-01-20 21:04:22
3819,27,52.22484,20.931099,2025-01-20 21:04:21
3820,27,52.2319,20.972261,2025-01-20 21:04:19
3821,27,52.27275,20.971886,2025-01-20 21:04:21
3822,13,52.231724,20.968863,2025-01-20 21:04:19
3823,13,52.23271,20.972797,2025-01-20 21:04:22
3827,13,52.25577,21.054548,2025-01-20 21:04:21
4001,6,52.29952,20.933641,2025-01-20 21:04:19
4005,6,52.299706,20.928785,2025-01-20 21:04:18
4007,6,52.292084,20.929983,2025-01-20 21:04:18
4008,15,52.202557,20.969105,2025-01-20 21:04:19
4010,6,52.262333,21.014711,2025-01-20 21:04:17
4011,15,52.225887,21.014011,2025-01-20 21:04:20
4012,6,52.280857,20.95887,2025-01-20 21:04:19
4014,6,52.260075,21.007048,2025-01-20 21:04:12
4015,28,52.265663,20.930412,2025-01-20 21:04:16
4016,6,52.273117,20.968277,2025-01-20 21:04:14
4019,23,52.23545,20.974403,2025-01-20 21:04:16
4102,4,52.167934,21.016024,2025-01-20 21:04:14
4104,17,52.181885,20.98874,2025-01-20 21:04:17
4105,4,52.302986,21.019918,2025-01-20 21:04:17
4106,4,52.31113,21.012934,2025-01-20 21:04:17
4108,17,52.302498,20.941462,2025-01-20 21:04:14
4109,33,52.2998,20.9321,2025-01-20 21:03:20
4114,17,52.31021,20.95812,2025-01-20 21:04:16
4115,4,52.252533,21.029533,2025-01-20 21:04:15
4116,4,52.278477,21.027477,2025-01-20 21:04:18
4118,4,52.2796,21.026655,2025-01-20 21:04:17
4201,14,52.174225,21.063787,2025-01-20 21:04:16
4202,16,52.181034,21.056635,2025-01-20 21:04:19
4203,2,52.291958,20.92955,2025-01-20 21:04:16
4204,2,52.34143,20.950438,2025-01-20 21:04:16
4213,11,52.207146,21.047342,2025-01-20 21:04:20
4215,16,52.18255,21.054958,2025-01-20 21:04:17
4217,16,52.22723,21.013252,2025-01-20 21:04:18
4218,16,52.193882,21.024282,2025-01-20 21:04:20
4219,14,52.157543,21.075806,2025-01-20 21:04:19
4220,16,52.187267,21.001019,2025-01-20 21:04:19
4221,16,52.187256,21.001015,2025-01-20 21:04:20
4223,16,52.211235,21.022755,2025-01-20 21:04:20
4224,14,52.186718,21.000988,2025-01-20 21:03:29
4226,16,52.17564,21.06222,2025-01-20 21:04:20
4227,16,52.211124,21.020655,2025-01-20 21:04:11
4228,14,52.21046,20.980633,2025-01-20 21:04:20
4229,11,52.232597,20.998741,2025-01-20 21:04:20
4230,14,52.21982,21.017778,2025-01-20 21:04:18
4231,16,52.27136,20.943846,2025-01-20 21:04:20
4232,11,52.2295,20.979681,2025-01-20 21:04:14
4233,14,52.209877,20.982038,2025-01-20 21:04:17
4234,14,52.203453,21.033876,2025-01-20 21:04:17
4235,16,52.253216,20.997974,2025-01-20 21:04:18
4236,16,52.16009,21.072517,2025-01-20 21:04:16
4237,16,52.15711,21.076538,2025-01-20 21:04:21
4238,16,52.18668,21.001095,2025-01-20 21:04:08
4239,11,52.186596,21.000683,2025-01-20 21:04:19
4240,11,52.186535,21.000467,2025-01-20 21:04:18
4246,11,52.209015,21.02144,2025-01-20 21:04:18
4248,16,52.208958,21.02142,2025-01-20 21:04:21
4249,16,52.224766,20.930897,2025-01-20 21:04:17
4253,11,52.186592,21.0005,2025-01-20 21:04:16
4254,16,52.23826,21.006721,2025-01-20 21:04:17
4255,14,52.18637,21.000683,2025-01-20 21:04:19
4256,16,52.29952,20.930868,2025-01-20 21:03:50
4257,33,52.298717,20.930246,2025-01-20 21:04:19
4258,14,52.219204,20.98908,2025-01-20 21:04:17
4259,16,52.263805,20.973583,2025-01-20 21:04:18
4261,17,52.340633,20.95022,2025-01-20 21:04:19
4263,16,52.18713,20.999285,2025-01-20 21:04:20
4265,14,52.19915,21.037754,2025-01-20 21:04:20
4266,16,52.268814,20.955507,2025-01-20 21:04:13
4267,16,52.190914,21.024494,2025-01-20 21:04:18
4271,16,52.190063,21.047047,2025-01-20 21:04:15
4272,16,52.243145,21.00289,2025-01-20 21:04:17
4278,33,52.300777,20.929682,2025-01-20 21:04:20
4279,17,52.272778,20.971794,2025-01-20 21:04:13
4281,16,52.15958,21.073208,2025-01-20 21:04:18
4282,33,52.276917,20.93625,2025-01-20 21:04:17
4285,17,52.250282,20.98638,2025-01-20 21:03:55
1276,28,52.299786,20.928362,2025-01-20 21:05:23
1284,28,52.26394,20.928127,2025-01-20 21:05:25
1290,33,52.225506,21.003317,2025-01-20 21:05:20
1300,22,52.22836,20.986212,2025-01-20 21:05:24
1306,7,52.218815,20.983215,2025-01-20 21:05:20
1310,28,52.285522,20.923779,2025-01-20 21:05:20
1314,28,52.238735,20.900509,2025-01-20 21:05:20
1318,18,52.210526,21.020891,2025-01-20 21:05:25
1330,17,52.34055,20.949686,2025-01-20 21:05:23
1336,28,52.252747,21.049696,2025-01-20 21:05:23
1346,28,52.25805,20.99498,2025-01-20 21:05:22
1356,28,52.238758,20.900963,2025-01-20 21:05:25
1360,33,52.258488,20.98119,2025-01-20 21:05:25
1362,18,52.273643,21.014553,2025-01-20 21:05:12
1364,26,52.292034,20.930037,2025-01-20 21:05:22
1366,22,52.26619,20.96499,2025-01-20 21:05:23
1368,33,52.29001,20.929249,2025-01-20 21:05:12
1372,33,52.266514,20.963985,2025-01-20 21:05:20
1380,33,52.29201,20.93017,2025-01-20 21:05:22
1381,7,52.17623,20.944084,2025-01-20 21:05:24
1390,1,52.253838,20.981514,2025-01-20 21:05:24
1392,26,52.246735,21.013115,2025-01-20 21:05:25
1418,7,52.239857,21.050625,2025-01-20 21:05:24
1420,28,52.259487,21.02515,2025-01-20 21:05:19
1428,3,52.278473,21.027512,2025-01-20 21:05:23
1434,22,52.253563,20.981413,2025-01-20 21:05:26
1438,4,52.232452,21.010227,2025-01-20 21:05:24
1444,3,52.255966,21.055367,2025-01-20 21:05:20
1466,15,52.18904,21.017223,2025-01-20 21:05:22
2008,26,52.304897,21.024845,2025-01-20 21:05:21
2010,25,52.236668,20.980322,2025-01-20 21:05:07
2014,25,52.211185,20.97673,2025-01-20 21:05:21
2016,25,52.249996,21.041582,2025-01-20 21:05:24
2022,22,52.247375,21.05238,2025-01-20 21:05:24
2028,24,52.23204,20.972063,2025-01-20 21:05:21
2030,25,52.23228,20.982796,2025-01-20 21:05:21
2032,23,52.232075,20.968805,2025-01-20 21:05:20
2034,24,52.227848,21.002665,2025-01-20 21:05:23
2038,26,52.232513,20.970814,2025-01-20 21:05:23
2040,26,52.24471,21.08493,2025-01-20 21:05:23
2044,26,52.231922,20.971708,2025-01-20 21:05:19
2050,20,52.24688,20.93476,2025-01-20 21:05:24
2054,1,52.209827,20.98199,2025-01-20 21:05:22
2056,22,52.234165,20.973223,2025-01-20 21:05:20
2062,4,52.16834,21.016459,2025-01-20 21:05:25
2066,20,52.24679,21.014788,2025-01-20 21:05:21
2068,23,52.231884,20.971695,2025-01-20 21:05:24
2070,25,52.231945,20.972101,2025-01-20 21:05:21
2078,4,52.214138,21.021284,2025-01-20 21:05:21
2084,18,52.18878,21.000408,2025-01-20 21:05:21
2090,15,52.23043,21.01169,2025-01-20 21:05:21
2092,18,52.249844,20.998734,2025-01-20 21:05:25
2096,4,52.186222,21.024622,2025-01-20 21:05:20
2100,18,52.18174,20.989038,2025-01-20 21:05:19
2122,10,52.18631,21.000145,2025-01-20 21:05:24
2130,4,52.186337,21.000038,2025-01-20 21:05:19
2134,15,52.186623,21.000177,2025-01-20 21:05:22
2138,1,52.305466,21.024673,2025-01-20 21:05:24
2140,20,52.24672,20.939306,2025-01-20 21:05:23
2144,23,52.260406,20.925097,2025-01-20 21:05:22
2148,25,52.30573,21.024282,2025-01-20 21:05:26
2154,25,52.30326,21.02534,2025-01-20 21:05:26
2158,25,52.30513,21.02475,2025-01-20 21:05:23
2160,4,52.304337,21.025394,2025-01-20 21:05:22
3002,25,52.238018,21.050823,2025-01-20 21:05:20
3003,7,52.25322,21.05131,2025-01-20 21:05:24
3011,6,52.251904,21.037895,2025-01-20 21:05:22
3014,28,52.253002,21.050833,2025-01-20 21:05:24
3016,9,52.222626,20.986681,2025-01-20 21:05:24
3017,28,52.258034,20.99492,2025-01-20 21:05:25
3019,25,52.278763,21.027275,2025-01-20 21:05:23
3022,25,52.257027,21.055788,2025-01-20 21:05:23
3023,22,52.23452,21.033876,2025-01-20 21:05:21
3026,22,52.244606,21.084946,2025-01-20 21:05:23
3028,22,52.248547,21.045504,2025-01-20 21:05:23
3103,17,52.238735,20.99602,2025-01-20 21:05:25
3106,17,52.197803,21.001541,2025-01-20 21:05:22
3107,15,52.275185,20.980503,2025-01-20 21:05:20
3108,17,52.18814,21.002083,2025-01-20 21:05:21
3110,17,52.18372,21.002134,2025-01-20 21:05:21
3112,15,52.17598,20.943758,2025-01-20 21:05:26
3113,17,52.18729,21.000607,2025-01-20 21:05:23
3116,9,52.244633,21.084892,2025-01-20 21:05:20
3118,7,52.235756,21.0401,2025-01-20 21:05:23
3119,10,52.192554,21.024408,2025-01-20 21:05:22
3121,9,52.23625,21.042597,2025-01-20 21:05:22
3122,1,52.298607,21.022127,2025-01-20 21:05:25
3123,26,52.246483,21.064833,2025-01-20 21:05:22
3125,10,52.2388,20.900522,2025-01-20 21:04:32
3128,17,52.272556,20.972357,2025-01-20 21:05:18
3130,1,52.25614,21.055916,2025-01-20 21:05:23
3134,18,52.18308,21.002155,2025-01-20 21:05:22
3135,9,52.22817,21.003876,2025-01-20 21:05:23
3136,1,52.270775,21.03512,2025-01-20 21:05:21
3139,33,52.20699,21.002703,2025-01-20 21:05:22
3140,3,52.29878,21.02157,2025-01-20 21:05:23
3141,9,52.192898,20.960552,2025-01-20 21:05:22
3148,26,52.23149,20.969488,2025-01-20 21:05:19
3151,1,52.286633,21.03177,2025-01-20 21:05:21
3152,1,52.255756,20.985584,2025-01-20 21:05:19
3154,24,52.243008,21.100002,2025-01-20 21:05:19
3155,10,52.231796,20.972078,2025-01-20 21:05:19
3156,26,52.263813,20.928015,2025-01-20 21:04:48
3159,3,52.306812,21.023096,2025-01-20 21:05:20
3160,9,52.22116,20.985502,2025-01-20 21:04:48
3161,6,52.25637,21.056347,2025-01-20 21:05:21
3163,33,52.24022,20.995068,2025-01-20 21:05:25
3164,20,52.263462,20.899776,2025-01-20 21:05:20
3165,22,52.244987,20.977148,2025-01-20 21:05:17
3171,1,52.262016,21.013678,2025-01-20 21:05:20
3172,24,52.260147,20.924873,2025-01-20 21:05:24
3173,26,52.291866,20.929817,2025-01-20 21:05:22
3174,24,52.239555,21.058899,2025-01-20 21:05:15
3175,23,52.260216,21.04288,2025-01-20 21:05:21
3176,1,52.256165,21.054562,2025-01-20 21:05:25
3178,33,52.206715,21.002674,2025-01-20 21:05:19
3180,3,52.24532,21.084188,2025-01-20 21:05:23
3181,9,52.256966,21.054924,2025-01-20 21:05:05
3183,23,52.231842,20.972532,2025-01-20 21:05:23
3184,10,52.16812,21.015923,2025-01-20 21:04:45
3185,10,52.238724,20.901003,2025-01-20 21:05:23
3186,9,52.18838,21.00036,2025-01-20 21:05:22
3187,24,52.23162,20.96993,2025-01-20 21:05:22
3189,1,52.2366,20.980326,2025-01-20 21:05:21
3190,1,52.304287,21.025774,2025-01-20 21:05:21
3191,10,52.23219,20.973032,2025-01-20 21:04:32
3194,10,52.16818,21.016417,2025-01-20 21:05:07
3195,20,52.258736,21.025883,2025-01-20 21:05:21
3196,1,52.219055,20.984629,2025-01-20 21:05:24
3198,1,52.298508,21.021935,2025-01-20 21:05:21
3199,1,52.262142,21.013971,2025-01-20 21:05:23
3200,26,52.242107,20.994175,2025-01-20 21:05:20
3202,33,52.244038,20.992123,2025-01-20 21:05:23
3203,1,52.252476,21.037197,2025-01-20 21:05:22
3206,9,52.239223,21.051027,2025-01-20 21:05:24
3209,24,52.230793,20.984089,2025-01-20 21:05:19
3210,20,52.25583,21.052984,2025-01-20 21:05:18
3212,1,52.304176,21.02509,2025-01-20 21:05:22
3213,1,52.209793,20.981556,2025-01-20 21:05:23
3214,26,52.23152,20.914919,2025-01-20 21:05:20
3215,3,52.24906,21.043985,2025-01-20 21:04:46
3216,9,52.197063,20.964201,2025-01-20 21:05:20
3217,17,52.29981,20.928432,2025-01-20 21:05:23
3220,22,52.231533,21.01961,2025-01-20 21:05:19
3222,33,52.186592,21.00059,2025-01-20 21:05:18
3223,10,52.22151,21.004816,2025-01-20 21:05:25
3224,7,52.2251,20.990099,2025-01-20 21:05:20
3226,22,52.271374,20.943953,2025-01-20 21:05:20
3229,9,52.17586,20.943707,2025-01-20 21:05:22
3231,9,52.244164,21.095028,2025-01-20 21:05:23
3232,1,52.304836,21.024906,2025-01-20 21:05:22
3233,26,52.282448,20.920118,2025-01-20 21:05:21
3236,17,52.306202,21.024017,2025-01-20 21:05:23
3237,7,52.19059,20.95852,2025-01-20 21:05:24
3242,15,52.179943,20.947958,2025-01-20 21:04:46
3243,10,52.223522,20.929482,2025-01-20 21:05:23
3245,17,52.18187,20.988848,2025-01-20 21:05:23
3246,17,52.223408,21.004597,2025-01-20 21:05:23
3247,18,52.228157,21.01272,2025-01-20 21:05:22
3248,15,52.21151,20.976892,2025-01-20 21:05:22
3249,9,52.201885,21.000362,2025-01-20 21:05:22
3250,9,52.186058,20.998585,2025-01-20 21:05:22
3251,17,52.248016,20.988312,2025-01-20 21:05:22
3252,9,52.18635,21.000607,2025-01-20 21:05:26
3253,26,52.23678,20.979555,2025-01-20 21:05:21
3257,24,52.238247,21.11875,2025-01-20 21:05:20
3259,3,52.298477,21.021854,2025-01-20 21:05:24
3260,9,52.238155,21.11882,2025-01-20 21:05:22
3261,24,52.246872,20.94322,2025-01-20 21:05:23
3262,1,52.22301,20.987005,2025-01-20 21:05:21
3265,1,52.304623,21.025352,2025-01-20 21:05:24
3266,25,52.23,21.012278,2025-01-20 21:05:22
3267,9,52.243732,21.078669,2025-01-20 21:05:23
3268,9,52.231964,21.021584,2025-01-20 21:05:20
3271,15,52.27536,20.980797,2025-01-20 21:05:20
3273,26,52.247734,21.047667,2025-01-20 21:05:21
3275,9,52.226738,20.997097,2025-01-20 21:05:23
3276,9,52.207367,20.973377,2025-01-20 21:05:23
3277,18,52.196404,21.024143,2025-01-20 21:05:23
3278,26,52.239544,20.912998,2025-01-20 21:05:23
3279,1,52.295994,21.025223,2025-01-20 21:05:23
3280,22,52.27106,20.943733,2025-01-20 21:04:53
3285,33,52.208332,21.00786,2025-01-20 21:05:19
3287,26,52.271015,20.933868,2025-01-20 21:05:20
3289,20,52.234303,20.970139,2025-01-20 21:05:21
3291,23,52.257675,21.03425,2025-01-20 21:05:20
3293,23,52.24446,20.965942,2025-01-20 21:05:24
3294,24,52.252483,20.913836,2025-01-20 21:05:23
3502,2,52.315914,20.966211,2025-01-20 21:04:56
3603,17,52.188786,21.000957,2025-01-20 21:05:25
3604,31,52.181934,20.987843,2025-01-20 21:05:28
3606,31,52.25425,20.997856,2025-01-20 21:05:25
3613,17,52.210007,21.007257,2025-01-20 21:05:24
3614,31,52.1893,21.01964,2025-01-20 21:05:24
3620,10,52.216045,21.020193,2025-01-20 21:05:24
3622,31,52.17892,21.002287,2025-01-20 21:05:26
3626,33,52.275143,20.938581,2025-01-20 21:05:24
3627,18,52.252872,20.998034,2025-01-20 21:05:23
3628,2,52.29225,20.929825,2025-01-20 21:05:28
3631,18,52.29062,21.002129,2025-01-20 21:05:23
3637,24,52.238075,21.051083,2025-01-20 21:05:26
3640,11,52.23396,20.972933,2025-01-20 21:05:24
3643,11,52.224472,20.93158,2025-01-20 21:05:24
3644,11,52.23287,20.973099,2025-01-20 21:05:25
3645,11,52.206898,21.030066,2025-01-20 21:05:24
3646,11,52.22882,20.970617,2025-01-20 21:05:25
3647,23,52.26018,20.924807,2025-01-20 21:05:23
3649,17,52.20128,21.000507,2025-01-20 21:05:24
3802,27,52.271877,20.973211,2025-01-20 21:05:24
3804,20,52.290546,21.001995,2025-01-20 21:05:24
3805,20,52.244762,21.002708,2025-01-20 21:05:24
3806,27,52.26218,20.979958,2025-01-20 21:05:23
3808,13,52.23205,20.973288,2025-01-20 21:05:28
3809,20,52.231964,20.97202,2025-01-20 21:05:24
3810,27,52.231983,20.972643,2025-01-20 21:05:23
3812,20,52.231888,20.971758,2025-01-20 21:05:22
3813,27,52.229465,20.950914,2025-01-20 21:05:24
3815,13,52.256035,21.055433,2025-01-20 21:04:38
3816,20,52.290363,21.002323,2025-01-20 21:05:23
3817,27,52.232586,20.972338,2025-01-20 21:05:28
3819,27,52.224846,20.931072,2025-01-20 21:05:26
3820,27,52.231922,20.972225,2025-01-20 21:05:24
3821,27,52.272377,20.971533,2025-01-20 21:05:26
3822,13,52.23171,20.968838,2025-01-20 21:05:24
3823,13,52.23276,20.972893,2025-01-20 21:05:28
3827,13,52.255894,21.053045,2025-01-20 21:05:24
4001,6,52.30043,20.931463,2025-01-20 21:05:24
4005,6,52.29969,20.92875,2025-01-20 21:05:21
4007,6,52.292107,20.929876,2025-01-20 21:05:19
4008,15,52.206165,20.972311,2025-01-20 21:05:25
4010,6,52.261005,21.009922,2025-01-20 21:05:24
4011,15,52.226974,21.013433,2025-01-20 21:05:22
4012,6,52.283783,20.956036,2025-01-20 21:05:20
4014,6,52.258755,21.002281,2025-01-20 21:05:17
4015,28,52.27016,20.933407,2025-01-20 21:05:22
4016,6,52.27216,20.97196,2025-01-20 21:05:21
4019,23,52.235237,20.973457,2025-01-20 21:05:22
4102,4,52.167976,21.016066,2025-01-20 21:05:20
4104,17,52.1819,20.988726,2025-01-20 21:05:18
4105,4,52.299995,21.022163,2025-01-20 21:05:22
4106,4,52.31113,21.012936,2025-01-20 21:05:19
4108,17,52.300125,20.941015,2025-01-20 21:05:21
4114,17,52.312565,20.96432,2025-01-20 21:05:22
4115,4,52.249245,21.021837,2025-01-20 21:05:22
4116,4,52.27379,21.031763,2025-01-20 21:05:18
4118,4,52.28197,21.030453,2025-01-20 21:05:23
4201,14,52.17635,21.061584,2025-01-20 21:05:21
4202,16,52.18128,21.056358,2025-01-20 21:05:23
4203,2,52.292007,20.929619,2025-01-20 21:05:22
4204,2,52.341465,20.95046,2025-01-20 21:05:22
4213,11,52.207146,21.047342,2025-01-20 21:05:25
4215,16,52.18592,21.051472,2025-01-20 21:05:27
4217,16,52.22728,21.013336,2025-01-20 21:05:23
4218,16,52.192207,21.02442,2025-01-20 21:05:25
4219,14,52.15752,21.07579,2025-01-20 21:05:24
4220,16,52.187267,21.001019,2025-01-20 21:05:24
4221,16,52.187256,21.001015,2025-01-20 21:04:20
4223,16,52.21147,21.020536,2025-01-20 21:05:25
4224,14,52.18639,21.001083,2025-01-20 21:05:24
4226,16,52.172073,21.066069,2025-01-20 21:05:25
4227,16,52.21113,21.022259,2025-01-20 21:05:17
4228,14,52.21044,20.97928,2025-01-20 21:05:26
4229,11,52.232944,20.998535,2025-01-20 21:05:23
4230,14,52.219967,21.015959,2025-01-20 21:05:22
4231,16,52.27109,20.94371,2025-01-20 21:05:23
4232,11,52.23014,20.983627,2025-01-20 21:05:22
4233,14,52.209885,20.982033,2025-01-20 21:05:27
4234,14,52.206444,21.03116,2025-01-20 21:05:26
4235,16,52.253662,20.997643,2025-01-20 21:05:23
4236,16,52.158066,21.07506,2025-01-20 21:05:22
4237,16,52.15711,21.076538,2025-01-20 21:05:26
4238,16,52.18668,21.0011,2025-01-20 21:05:08
4239,11,52.18662,21.000647,2025-01-20 21:05:21
4240,11,52.186535,21.000462,2025-01-20 21:05:23
4246,11,52.20484,21.022924,2025-01-20 21:05:23
4248,16,52.204857,21.022894,2025-01-20 21:05:27
4249,16,52.224766,20.930897,2025-01-20 21:05:22
4253,11,52.186592,21.000498,2025-01-20 21:05:22
4254,16,52.240726,21.00486,2025-01-20 21:05:23
4255,14,52.186333,21.000694,2025-01-20 21:05:25
4256,16,52.299522,20.930876,2025-01-20 21:04:50
4257,33,52.29894,20.930502,2025-01-20 21:04:24
4258,14,52.21909,20.993462,2025-01-20 21:05:26
4259,16,52.264133,20.972584,2025-01-20 21:05:27
4261,17,52.340633,20.95022,2025-01-20 21:05:24
4263,16,52.187126,20.9993,2025-01-20 21:05:25
4265,14,52.19669,21.040073,2025-01-20 21:05:26
4266,16,52.267975,20.958462,2025-01-20 21:05:20
4267,16,52.190228,21.02449,2025-01-20 21:05:23
4271,16,52.18751,21.049706,2025-01-20 21:05:23
4272,16,52.239574,21.005241,2025-01-20 21:05:22
4278,33,52.299995,20.9288,2025-01-20 21:05:25
4279,17,52.272774,20.971785,2025-01-20 21:05:20
4281,16,52.161583,21.071129,2025-01-20 21:05:21
4282,33,52.27851,20.932718,2025-01-20 21:05:22
4285,17,52.25123,20.985489,2025-01-20 21:04:55
1276,28,52.29978,20.928358,2025-01-20 21:06:24
1284,28,52.26389,20.92805,2025-01-20 21:06:21
1290,33,52.228893,21.001247,2025-01-20 21:06:21
1300,22,52.229885,20.984749,2025-01-20 21:06:24
1306,7,52.219795,20.984137,2025-01-20 21:06:10
1310,28,52.28936,20.928492,2025-01-20 21:06:22
1314,28,52.238724,20.900486,2025-01-20 21:06:21
1318,18,52.21166,21.020502,2025-01-20 21:06:21
1330,17,52.340553,20.949688,2025-01-20 21:06:24
1336,28,52.250187,21.04389,2025-01-20 21:06:19
1346,28,52.257263,20.991688,2025-01-20 21:06:23
1356,28,52.238766,20.900955,2025-01-20 21:06:21
1360,33,52.25543,20.982162,2025-01-20 21:06:21
1362,18,52.269848,21.017626,2025-01-20 21:06:18
1364,26,52.29205,20.930079,2025-01-20 21:06:23
1366,22,52.266773,20.962883,2025-01-20 21:06:24
1368,33,52.285862,20.92422,2025-01-20 21:06:25
1372,33,52.266945,20.962496,2025-01-20 21:06:21
1380,33,52.292053,20.930109,2025-01-20 21:06:24
1381,7,52.176155,20.943998,2025-01-20 21:06:23
1390,1,52.24992,20.97961,2025-01-20 21:06:24
1392,26,52.245323,21.003462,2025-01-20 21:06:22
1418,7,52.246204,21.047789,2025-01-20 21:06:25
1420,28,52.257023,21.028305,2025-01-20 21:06:20
1428,3,52.27357,21.031967,2025-01-20 21:06:24
1434,22,52.249565,20.979462,2025-01-20 21:06:21
1438,4,52.23596,21.008099,2025-01-20 21:06:25
1444,3,52.25589,21.05491,2025-01-20 21:06:21
1466,15,52.188915,21.011992,2025-01-20 21:06:23
2008,26,52.304626,21.025265,2025-01-20 21:06:21
2010,25,52.2365,20.97888,2025-01-20 21:06:07
2014,25,52.213932,20.978989,2025-01-20 21:06:22
2016,25,52.25197,21.037855,2025-01-20 21:06:21
2022,22,52.247746,21.04774,2025-01-20 21:06:19
2028,24,52.232037,20.972065,2025-01-20 21:06:22
2030,25,52.236107,20.98049,2025-01-20 21:06:22
2032,23,52.232098,20.968817,2025-01-20 21:06:21
2034,24,52.2278,21.00249,2025-01-20 21:06:24
2038,26,52.232513,20.970816,2025-01-20 21:06:18
2040,26,52.244728,21.08488,2025-01-20 21:06:24
2044,26,52.23192,20.971706,2025-01-20 21:06:18
2050,20,52.246735,20.938566,2025-01-20 21:06:25
2054,1,52.209827,20.98199,2025-01-20 21:06:18
2056,22,52.234188,20.973238,2025-01-20 21:06:21
2062,4,52.168343,21.016485,2025-01-20 21:06:21
2066,20,52.24613,21.007317,2025-01-20 21:06:21
2068,23,52.2319,20.97169,2025-01-20 21:06:21
2070,25,52.231934,20.972107,2025-01-20 21:06:23
2078,4,52.212887,21.021152,2025-01-20 21:06:22
2084,18,52.18855,21.000254,2025-01-20 21:06:23
2090,15,52.230415,21.011593,2025-01-20 21:06:23
2092,18,52.247196,20.999355,2025-01-20 21:06:21
2096,4,52.186573,21.02474,2025-01-20 21:06:21
2100,18,52.18192,20.988914,2025-01-20 21:06:19
2122,10,52.18635,21.000175,2025-01-20 21:06:19
2130,4,52.18633,21.00005,2025-01-20 21:06:20
2134,15,52.18662,21.000164,2025-01-20 21:06:18
2138,1,52.305428,21.024654,2025-01-20 21:06:26
2140,20,52.246788,20.936405,2025-01-20 21:06:24
2144,23,52.26039,20.925093,2025-01-20 21:06:19
2148,25,52.305733,21.024286,2025-01-20 21:06:22
